TEYA001,angry
TEYA002,angry
TEYA003,angry
TEYA004,angry
TEYA005,angry
TEYA006,angry
TEYA007,angry
TEYA008,angry
TEYA009,angry
TEYA010,angry
TEYA011,angry
TEYA012,angry
TEYA013,angry
TEYA014,angry
TEYA015,angry
TEYA016,angry
TEYA017,angry
TEYA018,angry
TEYA019,angry
TEYA020,angry
TEYA021,angry
TEYA022,angry
TEYA023,angry
TEYA024,angry
TEYA025,angry
TEYA026,angry
TEYA027,angry
TEYA028,angry
TEYA029,angry
TEYA030,angry
TEYA031,angry
TEYA032,angry
TEYA033,angry
TEYA034,angry
TEYA035,angry
TEYA036,angry
TEYA037,angry
TEYA038,angry
TEYA039,angry
TEYA040,angry
TEYA041,angry
TEYA042,angry
TEYA043,angry
TEYA044,angry
TEYA045,angry
TEYA046,angry
TEYA047,angry
TEYA048,angry
TEYA049,angry
TEYA050,angry
TEYA051,angry
TEYA052,angry
TEYA053,angry
TEYA054,angry
TEYA055,angry
TEYA056,angry
TEYA057,angry
TEYA058,angry
TEYA059,angry
TEYA060,angry
TEYA061,angry
TEYA062,angry
TEYA063,angry
TEYA064,angry
TEYA065,angry
TEYA066,angry
TEYA067,angry
TEYA068,angry
TEYA069,angry
TEYA070,angry
TEYA071,angry
TEYA072,angry
TEYA073,angry
TEYA074,angry
TEYA075,angry
TEYA076,angry
TEYA077,angry
TEYA078,angry
TEYA079,angry
TEYA080,angry
TEYA081,angry
TEYA082,angry
TEYA083,angry
TEYA084,angry
TEYA085,angry
TEYA086,angry
TEYA087,angry
TEYA088,angry
TEYA089,angry
TEYA090,angry
TEYA091,angry
TEYA092,angry
TEYA093,angry
TEYA094,angry
TEYA095,angry
TEYA096,angry
TEYA097,angry
TEYA098,angry
TEYA099,angry
TEYA100,angry
TEYA101,angry
TEYA102,angry
TEYA103,angry
TEYA104,angry
TEYA105,angry
TEYA106,angry
TEYA107,angry
TEYA108,angry
TEYA109,angry
TEYA110,angry
TEYA111,angry
TEYA112,angry
TEYA113,angry
TEYA114,angry
TEYA115,angry
TEYA116,angry
TEYA117,angry
TEYA118,angry
TEYA119,angry
TEYA120,angry
TEYA121,angry
TEYA122,angry
TEYA123,angry
TEYA124,angry
TEYA125,angry
TEYA126,angry
TEYA127,angry
TEYA128,angry
TEYA129,angry
TEYA130,angry
TEYA131,angry
TEYA132,angry
TEYA133,angry
TEYA134,angry
TEYA135,angry
TEYA136,angry
TEYA137,angry
TEYA138,angry
TEYA139,angry
TEYA140,angry
TEYA141,angry
TEYA142,angry
TEYA143,angry
TEYA144,angry
TEYA145,angry
TEYA146,angry
TEYA147,angry
TEYA148,angry
TEYA149,angry
TEYA150,angry
TEYA151,angry
TEYA152,angry
TEYA153,angry
TEYA154,angry
TEYA155,angry
TEYA156,angry
TEYA157,angry
TEYA158,angry
TEYA159,angry
TEYA160,angry
TEYA161,angry
TEYA162,angry
TEYA163,angry
TEYA164,angry
TEYA165,angry
TEYA166,angry
TEYA167,angry
TEYA168,angry
TEYA169,angry
TEYA170,angry
TEYA171,angry
TEYA172,angry
TEYA173,angry
TEYA174,angry
TEYA175,angry
TEYA176,angry
TEYA177,angry
TEYA178,angry
TEYA179,angry
TEYA180,angry
TEYA181,angry
TEYA182,angry
TEYA183,angry
TEYA184,angry
TEYA185,angry
TEYA186,angry
TEYA187,angry
TEYA188,angry
TEYA189,angry
TEYA190,angry
TEYA191,angry
TEYA192,angry
TEYA193,angry
TEYA194,angry
TEYA195,angry
TEYA196,angry
TEYA197,angry
TEYA198,angry
TEYA199,angry
TEYA200,angry
TEYA201,happy
TEYA202,happy
TEYA203,happy
TEYA204,happy
TEYA205,happy
TEYA206,happy
TEYA207,happy
TEYA208,happy
TEYA209,happy
TEYA210,happy
TEYA211,happy
TEYA212,happy
TEYA213,happy
TEYA214,happy
TEYA215,happy
TEYA216,happy
TEYA217,happy
TEYA218,happy
TEYA219,happy
TEYA220,happy
TEYA221,happy
TEYA222,happy
TEYA223,happy
TEYA224,happy
TEYA225,happy
TEYA226,happy
TEYA227,happy
TEYA228,happy
TEYA229,happy
TEYA230,happy
TEYA231,happy
TEYA232,happy
TEYA233,happy
TEYA234,happy
TEYA235,happy
TEYA236,happy
TEYA237,happy
TEYA238,happy
TEYA239,happy
TEYA240,happy
TEYA241,happy
TEYA242,happy
TEYA243,happy
TEYA244,happy
TEYA245,happy
TEYA246,happy
TEYA247,happy
TEYA248,happy
TEYA249,happy
TEYA250,happy
TEYA251,happy
TEYA252,happy
TEYA253,happy
TEYA254,happy
TEYA255,happy
TEYA256,happy
TEYA257,happy
TEYA258,happy
TEYA259,happy
TEYA260,happy
TEYA261,happy
TEYA262,happy
TEYA263,happy
TEYA264,happy
TEYA265,happy
TEYA266,happy
TEYA267,happy
TEYA268,happy
TEYA269,happy
TEYA270,happy
TEYA271,happy
TEYA272,happy
TEYA273,happy
TEYA274,happy
TEYA275,happy
TEYA276,happy
TEYA277,happy
TEYA278,happy
TEYA279,happy
TEYA280,happy
TEYA281,happy
TEYA282,happy
TEYA283,happy
TEYA284,happy
TEYA285,happy
TEYA286,happy
TEYA287,happy
TEYA288,happy
TEYA289,happy
TEYA290,happy
TEYA291,happy
TEYA292,happy
TEYA293,happy
TEYA294,happy
TEYA295,happy
TEYA296,happy
TEYA297,happy
TEYA298,happy
TEYA299,happy
TEYA300,happy
TEYA301,happy
TEYA302,happy
TEYA303,happy
TEYA304,happy
TEYA305,happy
TEYA306,happy
TEYA307,happy
TEYA308,happy
TEYA309,happy
TEYA310,happy
TEYA311,happy
TEYA312,happy
TEYA313,happy
TEYA314,happy
TEYA315,happy
TEYA316,happy
TEYA317,happy
TEYA318,happy
TEYA319,happy
TEYA320,happy
TEYA321,happy
TEYA322,happy
TEYA323,happy
TEYA324,happy
TEYA325,happy
TEYA326,happy
TEYA327,happy
TEYA328,happy
TEYA329,happy
TEYA330,happy
TEYA331,happy
TEYA332,happy
TEYA333,happy
TEYA334,happy
TEYA335,happy
TEYA336,happy
TEYA337,happy
TEYA338,happy
TEYA339,happy
TEYA340,happy
TEYA341,happy
TEYA342,happy
TEYA343,happy
TEYA344,happy
TEYA345,happy
TEYA346,happy
TEYA347,happy
TEYA348,happy
TEYA349,happy
TEYA350,happy
TEYA351,happy
TEYA352,happy
TEYA353,happy
TEYA354,happy
TEYA355,happy
TEYA356,happy
TEYA357,happy
TEYA358,happy
TEYA359,happy
TEYA360,happy
TEYA361,happy
TEYA362,happy
TEYA363,happy
TEYA364,happy
TEYA365,happy
TEYA366,happy
TEYA367,happy
TEYA368,happy
TEYA369,happy
TEYA370,happy
TEYA371,happy
TEYA372,happy
TEYA373,happy
TEYA374,happy
TEYA375,happy
TEYA376,happy
TEYA377,happy
TEYA378,happy
TEYA379,happy
TEYA380,happy
TEYA381,happy
TEYA382,happy
TEYA383,happy
TEYA384,happy
TEYA385,happy
TEYA386,happy
TEYA387,happy
TEYA388,happy
TEYA389,happy
TEYA390,happy
TEYA391,happy
TEYA392,happy
TEYA393,happy
TEYA394,happy
TEYA395,happy
TEYA396,happy
TEYA397,happy
TEYA398,happy
TEYA399,happy
TEYA400,happy
TEYA401,neutral
TEYA402,neutral
TEYA403,neutral
TEYA404,neutral
TEYA405,neutral
TEYA406,neutral
TEYA407,neutral
TEYA408,neutral
TEYA409,neutral
TEYA410,neutral
TEYA411,neutral
TEYA412,neutral
TEYA413,neutral
TEYA414,neutral
TEYA415,neutral
TEYA416,neutral
TEYA417,neutral
TEYA418,neutral
TEYA419,neutral
TEYA420,neutral
